ticker,company_name,status,final_confidence,ml_score,violations
CPRO_1,CPRO Corp 1,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_2,CPRO Corp 2,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_3,CPRO Corp 3,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_4,CPRO Corp 4,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_5,CPRO Corp 5,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_6,CPRO Corp 6,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_7,CPRO Corp 7,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_8,CPRO Corp 8,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_9,CPRO Corp 9,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_10,CPRO Corp 10,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_11,CPRO Corp 11,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_12,CPRO Corp 12,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_13,CPRO Corp 13,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_14,CPRO Corp 14,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
CPRO_15,CPRO Corp 15,NON_COMPLIANT,1.0,,EXCESSIVE_NONHALAL
LPKR_0,LPKR Corp 0,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_1,LPKR Corp 1,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_2,LPKR Corp 2,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_3,LPKR Corp 3,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_4,LPKR Corp 4,EDGE_CASE,0.8429216146469116,0.685843288898468,AMBIGUOUS
LPKR_5,LPKR Corp 5,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_6,LPKR Corp 6,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_7,LPKR Corp 7,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_8,LPKR Corp 8,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_9,LPKR Corp 9,NON_COMPLIANT,1.0,,EXCESSIVE_NONHALAL
LPKR_10,LPKR Corp 10,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_11,LPKR Corp 11,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_12,LPKR Corp 12,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_13,LPKR Corp 13,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
LPKR_14,LPKR Corp 14,NON_COMPLIANT,1.0,,EXCESSIVE_NONHALAL
LPKR_15,LPKR Corp 15,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_0,BKSL Corp 0,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_1,BKSL Corp 1,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_2,BKSL Corp 2,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_3,BKSL Corp 3,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_4,BKSL Corp 4,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_5,BKSL Corp 5,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_6,BKSL Corp 6,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_7,BKSL Corp 7,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_8,BKSL Corp 8,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_9,BKSL Corp 9,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_10,BKSL Corp 10,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_11,BKSL Corp 11,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_12,BKSL Corp 12,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_13,BKSL Corp 13,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_14,BKSL Corp 14,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
BKSL_15,BKSL Corp 15,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_0,MAPI Corp 0,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_1,MAPI Corp 1,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_2,MAPI Corp 2,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_3,MAPI Corp 3,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_4,MAPI Corp 4,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_5,MAPI Corp 5,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_6,MAPI Corp 6,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_7,MAPI Corp 7,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_8,MAPI Corp 8,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_9,MAPI Corp 9,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_10,MAPI Corp 10,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_11,MAPI Corp 11,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_12,MAPI Corp 12,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_13,MAPI Corp 13,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_14,MAPI Corp 14,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
MAPI_15,MAPI Corp 15,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
INDY_0,INDY Corp 0,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_1,INDY Corp 1,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_2,INDY Corp 2,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_3,INDY Corp 3,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_4,INDY Corp 4,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_5,INDY Corp 5,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_6,INDY Corp 6,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_7,INDY Corp 7,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_8,INDY Corp 8,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_9,INDY Corp 9,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_10,INDY Corp 10,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_11,INDY Corp 11,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_12,INDY Corp 12,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_13,INDY Corp 13,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_14,INDY Corp 14,NON_COMPLIANT,1.0,,HARAM_SECTOR
INDY_15,INDY Corp 15,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_0,GGRM Corp 0,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_1,GGRM Corp 1,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_2,GGRM Corp 2,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_3,GGRM Corp 3,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_4,GGRM Corp 4,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_5,GGRM Corp 5,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_6,GGRM Corp 6,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_7,GGRM Corp 7,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_8,GGRM Corp 8,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_9,GGRM Corp 9,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_10,GGRM Corp 10,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_11,GGRM Corp 11,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_12,GGRM Corp 12,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_13,GGRM Corp 13,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_14,GGRM Corp 14,NON_COMPLIANT,1.0,,HARAM_SECTOR
GGRM_15,GGRM Corp 15,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_0,HMSP Corp 0,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_1,HMSP Corp 1,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_2,HMSP Corp 2,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_3,HMSP Corp 3,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_4,HMSP Corp 4,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_5,HMSP Corp 5,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_6,HMSP Corp 6,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_7,HMSP Corp 7,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_8,HMSP Corp 8,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_9,HMSP Corp 9,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_10,HMSP Corp 10,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_11,HMSP Corp 11,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_12,HMSP Corp 12,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_13,HMSP Corp 13,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_14,HMSP Corp 14,NON_COMPLIANT,1.0,,HARAM_SECTOR
HMSP_15,HMSP Corp 15,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_0,MLPL Corp 0,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_1,MLPL Corp 1,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_2,MLPL Corp 2,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_3,MLPL Corp 3,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_4,MLPL Corp 4,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_5,MLPL Corp 5,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_6,MLPL Corp 6,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_7,MLPL Corp 7,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_8,MLPL Corp 8,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_9,MLPL Corp 9,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_10,MLPL Corp 10,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_11,MLPL Corp 11,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_12,MLPL Corp 12,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_13,MLPL Corp 13,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_14,MLPL Corp 14,NON_COMPLIANT,1.0,,HARAM_SECTOR
MLPL_15,MLPL Corp 15,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_0,PJAA Corp 0,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_1,PJAA Corp 1,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_2,PJAA Corp 2,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_3,PJAA Corp 3,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_4,PJAA Corp 4,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_5,PJAA Corp 5,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_6,PJAA Corp 6,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_7,PJAA Corp 7,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_8,PJAA Corp 8,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_9,PJAA Corp 9,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_10,PJAA Corp 10,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_11,PJAA Corp 11,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_12,PJAA Corp 12,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_13,PJAA Corp 13,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_14,PJAA Corp 14,NON_COMPLIANT,1.0,,HARAM_SECTOR
PJAA_15,PJAA Corp 15,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_0,CPIN Corp 0,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_1,CPIN Corp 1,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_2,CPIN Corp 2,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_3,CPIN Corp 3,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_4,CPIN Corp 4,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_5,CPIN Corp 5,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_6,CPIN Corp 6,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_7,CPIN Corp 7,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_8,CPIN Corp 8,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_9,CPIN Corp 9,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_10,CPIN Corp 10,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_11,CPIN Corp 11,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_12,CPIN Corp 12,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_13,CPIN Corp 13,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_14,CPIN Corp 14,NON_COMPLIANT,1.0,,HARAM_SECTOR
CPIN_15,CPIN Corp 15,NON_COMPLIANT,1.0,,HARAM_SECTOR
ASTRA_0,ASTRA Corp 0,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_1,ASTRA Corp 1,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_2,ASTRA Corp 2,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_3,ASTRA Corp 3,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_4,ASTRA Corp 4,EDGE_CASE,0.9076786637306213,0.8153573274612427,AMBIGUOUS
ASTRA_5,ASTRA Corp 5,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_6,ASTRA Corp 6,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_7,ASTRA Corp 7,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_8,ASTRA Corp 8,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_9,ASTRA Corp 9,NON_COMPLIANT,1.0,,EXCESSIVE_NONHALAL
ASTRA_10,ASTRA Corp 10,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_11,ASTRA Corp 11,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_12,ASTRA Corp 12,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_13,ASTRA Corp 13,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_14,ASTRA Corp 14,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
ASTRA_15,ASTRA Corp 15,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_0,DOID Corp 0,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_1,DOID Corp 1,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_2,DOID Corp 2,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_3,DOID Corp 3,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_4,DOID Corp 4,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_5,DOID Corp 5,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_6,DOID Corp 6,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_7,DOID Corp 7,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_8,DOID Corp 8,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_9,DOID Corp 9,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_10,DOID Corp 10,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_11,DOID Corp 11,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_12,DOID Corp 12,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_13,DOID Corp 13,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_14,DOID Corp 14,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
DOID_15,DOID Corp 15,NON_COMPLIANT,1.0,,EXCESSIVE_DEBT
